id,f:status,f:notice-code,title,link,author,updated,published,category,content
3711993,published,2443,ROMAN FX LIMITED,"[{'@href': 'https://www.thegazette.co.uk/id/notice/3711993', '@rel': 'self'}, {'@href': 'https://www.thegazette.co.uk/notice/3711993'}, {'@href': 'https://www.thegazette.co.uk/notice/3711993/data.ttl', '@rel': 'alternate', '@title': 'TURTLE', '@type': 'text/turtle'}, {'@href': 'https://www.thegazette.co.uk/notice/3711993/data.jsonld', '@rel': 'alternate', '@title': 'JSON-LD', '@type': 'application/json'}, {'@href': 'https://www.thegazette.co.uk/notice/3711993/data.rdf', '@rel': 'alternate', '@title': 'RDF/XML', '@type': 'application/rdf+xml'}, {'@href': 'https://www.thegazette.co.uk/notice/3711993/data.ttl?view=linked-data', '@rel': 'alternate', '@title': 'TURTLE', '@type': 'text/turtle'}, {'@href': 'https://www.thegazette.co.uk/notice/3711993/data.json?view=linked-data', '@rel': 'alternate', '@title': 'JSON-SIMPLE', '@type': 'application/json'}, {'@href': 'https://www.thegazette.co.uk/notice/3711993/data.rdfjson?view=linked-data', '@rel': 'alternate', '@title': 'JSON-RDF', '@type': 'application/rdf+json'}, {'@href': 'https://www.thegazette.co.uk/notice/3711993/data.rdf?view=linked-data', '@rel': 'alternate', '@title': 'RDF/XML', '@type': 'application/rdf+xml'}, {'@href': 'https://www.thegazette.co.uk/notice/3711993/data.xml?view=linked-data', '@rel': 'alternate', '@title': 'XML', '@type': 'application/xml'}, {'@href': 'https://www.thegazette.co.uk/notice/3711993/data.html?view=linked-data', '@rel': 'alternate', '@title': 'HTML', '@type': 'application/html'}]",tso,2021-01-12T10:35:54Z,2021-01-11T18:00:15,{'@term': 'Appointment of Liquidators'},"<div><p>Company Number: 12211062 Name of Company: ROMAN FX LIMITED Nature of Business: Providers of education & guidance for foreign exchange trading Registered office: 181-183 Summer Road, Erdington, Birming…</p></div>"
3711646,published,2443,ALLBROOK CONSTRUCTION LIMITED,"[{'@href': 'https://www.thegazette.co.uk/id/notice/3711646', '@rel': 'self'}, {'@href': 'https://www.thegazette.co.uk/notice/3711646'}, {'@href': 'https://www.thegazette.co.uk/notice/3711646/data.ttl', '@rel': 'alternate', '@title': 'TURTLE', '@type': 'text/turtle'}, {'@href': 'https://www.thegazette.co.uk/notice/3711646/data.jsonld', '@rel': 'alternate', '@title': 'JSON-LD', '@type': 'application/json'}, {'@href': 'https://www.thegazette.co.uk/notice/3711646/data.rdf', '@rel': 'alternate', '@title': 'RDF/XML', '@type': 'application/rdf+xml'}, {'@href': 'https://www.thegazette.co.uk/notice/3711646/data.ttl?view=linked-data', '@rel': 'alternate', '@title': 'TURTLE', '@type': 'text/turtle'}, {'@href': 'https://www.thegazette.co.uk/notice/3711646/data.json?view=linked-data', '@rel': 'alternate', '@title': 'JSON-SIMPLE', '@type': 'application/json'}, {'@href': 'https://www.thegazette.co.uk/notice/3711646/data.rdfjson?view=linked-data', '@rel': 'alternate', '@title': 'JSON-RDF', '@type': 'application/rdf+json'}, {'@href': 'https://www.thegazette.co.uk/notice/3711646/data.rdf?view=linked-data', '@rel': 'alternate', '@title': 'RDF/XML', '@type': 'application/rdf+xml'}, {'@href': 'https://www.thegazette.co.uk/notice/3711646/data.xml?view=linked-data', '@rel': 'alternate', '@title': 'XML', '@type': 'application/xml'}, {'@href': 'https://www.thegazette.co.uk/notice/3711646/data.html?view=linked-data', '@rel': 'alternate', '@title': 'HTML', '@type': 'application/html'}]",tso,2021-01-12T10:36:24Z,2021-01-11T18:00:12,{'@term': 'Appointment of Liquidators'},<div><p>Company Number: 10078795 Name of Company: ALLBROOK CONSTRUCTION LIMITED Nature of Business: Other building completion and finishing Registered office: The registered office of the Company will be chan…</p></div>
3711641,published,2443,DAWKINS GROUP LIMITED,"[{'@href': 'https://www.thegazette.co.uk/id/notice/3711641', '@rel': 'self'}, {'@href': 'https://www.thegazette.co.uk/notice/3711641'}, {'@href': 'https://www.thegazette.co.uk/notice/3711641/data.ttl', '@rel': 'alternate', '@title': 'TURTLE', '@type': 'text/turtle'}, {'@href': 'https://www.thegazette.co.uk/notice/3711641/data.jsonld', '@rel': 'alternate', '@title': 'JSON-LD', '@type': 'application/json'}, {'@href': 'https://www.thegazette.co.uk/notice/3711641/data.rdf', '@rel': 'alternate', '@title': 'RDF/XML', '@type': 'application/rdf+xml'}, {'@href': 'https://www.thegazette.co.uk/notice/3711641/data.ttl?view=linked-data', '@rel': 'alternate', '@title': 'TURTLE', '@type': 'text/turtle'}, {'@href': 'https://www.thegazette.co.uk/notice/3711641/data.json?view=linked-data', '@rel': 'alternate', '@title': 'JSON-SIMPLE', '@type': 'application/json'}, {'@href': 'https://www.thegazette.co.uk/notice/3711641/data.rdfjson?view=linked-data', '@rel': 'alternate', '@title': 'JSON-RDF', '@type': 'application/rdf+json'}, {'@href': 'https://www.thegazette.co.uk/notice/3711641/data.rdf?view=linked-data', '@rel': 'alternate', '@title': 'RDF/XML', '@type': 'application/rdf+xml'}, {'@href': 'https://www.thegazette.co.uk/notice/3711641/data.xml?view=linked-data', '@rel': 'alternate', '@title': 'XML', '@type': 'application/xml'}, {'@href': 'https://www.thegazette.co.uk/notice/3711641/data.html?view=linked-data', '@rel': 'alternate', '@title': 'HTML', '@type': 'application/html'}]",tso,2021-01-12T10:33:26Z,2021-01-11T18:00:07,{'@term': 'Appointment of Liquidators'},"<div><p>Company Number: 09488597 Name of Company: DAWKINS GROUP LIMITED Nature of Business: Activities of construction holding companies Registered office: 1 Kings Avenue, London N21 3NA Type of Liquidation:…</p></div>"
3712187,published,2443,SAV PROJECTS LIMITED,"[{'@href': 'https://www.thegazette.co.uk/id/notice/3712187', '@rel': 'self'}, {'@href': 'https://www.thegazette.co.uk/notice/3712187'}, {'@href': 'https://www.thegazette.co.uk/notice/3712187/data.ttl', '@rel': 'alternate', '@title': 'TURTLE', '@type': 'text/turtle'}, {'@href': 'https://www.thegazette.co.uk/notice/3712187/data.jsonld', '@rel': 'alternate', '@title': 'JSON-LD', '@type': 'application/json'}, {'@href': 'https://www.thegazette.co.uk/notice/3712187/data.rdf', '@rel': 'alternate', '@title': 'RDF/XML', '@type': 'application/rdf+xml'}, {'@href': 'https://www.thegazette.co.uk/notice/3712187/data.ttl?view=linked-data', '@rel': 'alternate', '@title': 'TURTLE', '@type': 'text/turtle'}, {'@href': 'https://www.thegazette.co.uk/notice/3712187/data.json?view=linked-data', '@rel': 'alternate', '@title': 'JSON-SIMPLE', '@type': 'application/json'}, {'@href': 'https://www.thegazette.co.uk/notice/3712187/data.rdfjson?view=linked-data', '@rel': 'alternate', '@title': 'JSON-RDF', '@type': 'application/rdf+json'}, {'@href': 'https://www.thegazette.co.uk/notice/3712187/data.rdf?view=linked-data', '@rel': 'alternate', '@title': 'RDF/XML', '@type': 'application/rdf+xml'}, {'@href': 'https://www.thegazette.co.uk/notice/3712187/data.xml?view=linked-data', '@rel': 'alternate', '@title': 'XML', '@type': 'application/xml'}, {'@href': 'https://www.thegazette.co.uk/notice/3712187/data.html?view=linked-data', '@rel': 'alternate', '@title': 'HTML', '@type': 'application/html'}]",tso,2021-01-13T12:47:52Z,2021-01-11T17:50:28,{'@term': 'Appointment of Liquidators'},"<div><p>Company Number: SC591962 Name of Company: SAV PROJECTS LIMITED Nature of Business: Provision of drywall contract labour Registered office: 12 Ronaldsay Square, Aberdeen, Scotland AB15 6NH Principal tr…</p></div>"
3712067,published,2443,J.P. DISTRIBUTION LTD,"[{'@href': 'https://www.thegazette.co.uk/id/notice/3712067', '@rel': 'self'}, {'@href': 'https://www.thegazette.co.uk/notice/3712067'}, {'@href': 'https://www.thegazette.co.uk/notice/3712067/data.ttl', '@rel': 'alternate', '@title': 'TURTLE', '@type': 'text/turtle'}, {'@href': 'https://www.thegazette.co.uk/notice/3712067/data.jsonld', '@rel': 'alternate', '@title': 'JSON-LD', '@type': 'application/json'}, {'@href': 'https://www.thegazette.co.uk/notice/3712067/data.rdf', '@rel': 'alternate', '@title': 'RDF/XML', '@type': 'application/rdf+xml'}, {'@href': 'https://www.thegazette.co.uk/notice/3712067/data.ttl?view=linked-data', '@rel': 'alternate', '@title': 'TURTLE', '@type': 'text/turtle'}, {'@href': 'https://www.thegazette.co.uk/notice/3712067/data.json?view=linked-data', '@rel': 'alternate', '@title': 'JSON-SIMPLE', '@type': 'application/json'}, {'@href': 'https://www.thegazette.co.uk/notice/3712067/data.rdfjson?view=linked-data', '@rel': 'alternate', '@title': 'JSON-RDF', '@type': 'application/rdf+json'}, {'@href': 'https://www.thegazette.co.uk/notice/3712067/data.rdf?view=linked-data', '@rel': 'alternate', '@title': 'RDF/XML', '@type': 'application/rdf+xml'}, {'@href': 'https://www.thegazette.co.uk/notice/3712067/data.xml?view=linked-data', '@rel': 'alternate', '@title': 'XML', '@type': 'application/xml'}, {'@href': 'https://www.thegazette.co.uk/notice/3712067/data.html?view=linked-data', '@rel': 'alternate', '@title': 'HTML', '@type': 'application/html'}]",tso,2021-01-12T10:33:56Z,2021-01-11T17:50:27,{'@term': 'Appointment of Liquidators'},"<div><p>Company Number: 01520217 Name of Company: J.P. DISTRIBUTION LTD Nature of Business: 46439 - Wholesale of radio, television goods & electrical household appliances (other than records, tapes, CD&apos;s & vi…</p></div>"
3711674,published,2443,MOVERIGHT INTERNATIONAL LIMITED,"[{'@href': 'https://www.thegazette.co.uk/id/notice/3711674', '@rel': 'self'}, {'@href': 'https://www.thegazette.co.uk/notice/3711674'}, {'@href': 'https://www.thegazette.co.uk/notice/3711674/data.ttl', '@rel': 'alternate', '@title': 'TURTLE', '@type': 'text/turtle'}, {'@href': 'https://www.thegazette.co.uk/notice/3711674/data.jsonld', '@rel': 'alternate', '@title': 'JSON-LD', '@type': 'application/json'}, {'@href': 'https://www.thegazette.co.uk/notice/3711674/data.rdf', '@rel': 'alternate', '@title': 'RDF/XML', '@type': 'application/rdf+xml'}, {'@href': 'https://www.thegazette.co.uk/notice/3711674/data.ttl?view=linked-data', '@rel': 'alternate', '@title': 'TURTLE', '@type': 'text/turtle'}, {'@href': 'https://www.thegazette.co.uk/notice/3711674/data.json?view=linked-data', '@rel': 'alternate', '@title': 'JSON-SIMPLE', '@type': 'application/json'}, {'@href': 'https://www.thegazette.co.uk/notice/3711674/data.rdfjson?view=linked-data', '@rel': 'alternate', '@title': 'JSON-RDF', '@type': 'application/rdf+json'}, {'@href': 'https://www.thegazette.co.uk/notice/3711674/data.rdf?view=linked-data', '@rel': 'alternate', '@title': 'RDF/XML', '@type': 'application/rdf+xml'}, {'@href': 'https://www.thegazette.co.uk/notice/3711674/data.xml?view=linked-data', '@rel': 'alternate', '@title': 'XML', '@type': 'application/xml'}, {'@href': 'https://www.thegazette.co.uk/notice/3711674/data.html?view=linked-data', '@rel': 'alternate', '@title': 'HTML', '@type': 'application/html'}]",tso,2021-01-12T10:36:32Z,2021-01-11T17:50:09,{'@term': 'Appointment of Liquidators'},<div><p>Company Number: 03270693 Name of Company: MOVERIGHT INTERNATIONAL LIMITED Nature of Business: Transportation of abnormal loads Type of Liquidation: Creditors&apos;Voluntary Liquidation Registered office:…</p></div>
3711664,published,2443,BRITAIN&apos;S HERITAGE LIMITED,"[{'@href': 'https://www.thegazette.co.uk/id/notice/3711664', '@rel': 'self'}, {'@href': 'https://www.thegazette.co.uk/notice/3711664'}, {'@href': 'https://www.thegazette.co.uk/notice/3711664/data.ttl', '@rel': 'alternate', '@title': 'TURTLE', '@type': 'text/turtle'}, {'@href': 'https://www.thegazette.co.uk/notice/3711664/data.jsonld', '@rel': 'alternate', '@title': 'JSON-LD', '@type': 'application/json'}, {'@href': 'https://www.thegazette.co.uk/notice/3711664/data.rdf', '@rel': 'alternate', '@title': 'RDF/XML', '@type': 'application/rdf+xml'}, {'@href': 'https://www.thegazette.co.uk/notice/3711664/data.ttl?view=linked-data', '@rel': 'alternate', '@title': 'TURTLE', '@type': 'text/turtle'}, {'@href': 'https://www.thegazette.co.uk/notice/3711664/data.json?view=linked-data', '@rel': 'alternate', '@title': 'JSON-SIMPLE', '@type': 'application/json'}, {'@href': 'https://www.thegazette.co.uk/notice/3711664/data.rdfjson?view=linked-data', '@rel': 'alternate', '@title': 'JSON-RDF', '@type': 'application/rdf+json'}, {'@href': 'https://www.thegazette.co.uk/notice/3711664/data.rdf?view=linked-data', '@rel': 'alternate', '@title': 'RDF/XML', '@type': 'application/rdf+xml'}, {'@href': 'https://www.thegazette.co.uk/notice/3711664/data.xml?view=linked-data', '@rel': 'alternate', '@title': 'XML', '@type': 'application/xml'}, {'@href': 'https://www.thegazette.co.uk/notice/3711664/data.html?view=linked-data', '@rel': 'alternate', '@title': 'HTML', '@type': 'application/html'}]",tso,2021-01-12T10:36:31Z,2021-01-11T17:50:07,{'@term': 'Appointment of Liquidators'},<div><p>Company Number: 02170489 Name of Company: BRITAIN&apos;S HERITAGE LIMITED Nature of Business: Retail of Furniture and Similar in specialised store Type of Liquidation: Creditors&apos;Voluntary Liquidation Regi…</p></div>
3711655,published,2443,TANEV LTD,"[{'@href': 'https://www.thegazette.co.uk/id/notice/3711655', '@rel': 'self'}, {'@href': 'https://www.thegazette.co.uk/notice/3711655'}, {'@href': 'https://www.thegazette.co.uk/notice/3711655/data.ttl', '@rel': 'alternate', '@title': 'TURTLE', '@type': 'text/turtle'}, {'@href': 'https://www.thegazette.co.uk/notice/3711655/data.jsonld', '@rel': 'alternate', '@title': 'JSON-LD', '@type': 'application/json'}, {'@href': 'https://www.thegazette.co.uk/notice/3711655/data.rdf', '@rel': 'alternate', '@title': 'RDF/XML', '@type': 'application/rdf+xml'}, {'@href': 'https://www.thegazette.co.uk/notice/3711655/data.ttl?view=linked-data', '@rel': 'alternate', '@title': 'TURTLE', '@type': 'text/turtle'}, {'@href': 'https://www.thegazette.co.uk/notice/3711655/data.json?view=linked-data', '@rel': 'alternate', '@title': 'JSON-SIMPLE', '@type': 'application/json'}, {'@href': 'https://www.thegazette.co.uk/notice/3711655/data.rdfjson?view=linked-data', '@rel': 'alternate', '@title': 'JSON-RDF', '@type': 'application/rdf+json'}, {'@href': 'https://www.thegazette.co.uk/notice/3711655/data.rdf?view=linked-data', '@rel': 'alternate', '@title': 'RDF/XML', '@type': 'application/rdf+xml'}, {'@href': 'https://www.thegazette.co.uk/notice/3711655/data.xml?view=linked-data', '@rel': 'alternate', '@title': 'XML', '@type': 'application/xml'}, {'@href': 'https://www.thegazette.co.uk/notice/3711655/data.html?view=linked-data', '@rel': 'alternate', '@title': 'HTML', '@type': 'application/html'}]",tso,2021-01-12T10:36:29Z,2021-01-11T17:50:05,{'@term': 'Appointment of Liquidators'},<div><p>Company Number: 09516149 Name of Company: TANEV LTD Nature of Business: 43390 - Other building completion and finishing Type of Liquidation: Creditors&apos;Voluntary Liquidation Registered office: 262 Uxb…</p></div>
3711966,published,2443,CHARING MEATS (KENT) LIMITED,"[{'@href': 'https://www.thegazette.co.uk/id/notice/3711966', '@rel': 'self'}, {'@href': 'https://www.thegazette.co.uk/notice/3711966'}, {'@href': 'https://www.thegazette.co.uk/notice/3711966/data.ttl', '@rel': 'alternate', '@title': 'TURTLE', '@type': 'text/turtle'}, {'@href': 'https://www.thegazette.co.uk/notice/3711966/data.jsonld', '@rel': 'alternate', '@title': 'JSON-LD', '@type': 'application/json'}, {'@href': 'https://www.thegazette.co.uk/notice/3711966/data.rdf', '@rel': 'alternate', '@title': 'RDF/XML', '@type': 'application/rdf+xml'}, {'@href': 'https://www.thegazette.co.uk/notice/3711966/data.ttl?view=linked-data', '@rel': 'alternate', '@title': 'TURTLE', '@type': 'text/turtle'}, {'@href': 'https://www.thegazette.co.uk/notice/3711966/data.json?view=linked-data', '@rel': 'alternate', '@title': 'JSON-SIMPLE', '@type': 'application/json'}, {'@href': 'https://www.thegazette.co.uk/notice/3711966/data.rdfjson?view=linked-data', '@rel': 'alternate', '@title': 'JSON-RDF', '@type': 'application/rdf+json'}, {'@href': 'https://www.thegazette.co.uk/notice/3711966/data.rdf?view=linked-data', '@rel': 'alternate', '@title': 'RDF/XML', '@type': 'application/rdf+xml'}, {'@href': 'https://www.thegazette.co.uk/notice/3711966/data.xml?view=linked-data', '@rel': 'alternate', '@title': 'XML', '@type': 'application/xml'}, {'@href': 'https://www.thegazette.co.uk/notice/3711966/data.html?view=linked-data', '@rel': 'alternate', '@title': 'HTML', '@type': 'application/html'}]",tso,2021-01-12T10:35:46Z,2021-01-11T13:20:06,{'@term': 'Appointment of Liquidators'},"<div><p>Name of Company: CHARING MEATS (KENT) LIMITED Company Number: 09137935 Registered office: The Abattoir Ashford Road, Charing, Ashford, TN27 0JL Principal trading address: The Abattoir Ashford Road, Ch…</p></div>"
3711991,published,2443,BEECH ASSOCIATES LIMITED,"[{'@href': 'https://www.thegazette.co.uk/id/notice/3711991', '@rel': 'self'}, {'@href': 'https://www.thegazette.co.uk/notice/3711991'}, {'@href': 'https://www.thegazette.co.uk/notice/3711991/data.ttl', '@rel': 'alternate', '@title': 'TURTLE', '@type': 'text/turtle'}, {'@href': 'https://www.thegazette.co.uk/notice/3711991/data.jsonld', '@rel': 'alternate', '@title': 'JSON-LD', '@type': 'application/json'}, {'@href': 'https://www.thegazette.co.uk/notice/3711991/data.rdf', '@rel': 'alternate', '@title': 'RDF/XML', '@type': 'application/rdf+xml'}, {'@href': 'https://www.thegazette.co.uk/notice/3711991/data.ttl?view=linked-data', '@rel': 'alternate', '@title': 'TURTLE', '@type': 'text/turtle'}, {'@href': 'https://www.thegazette.co.uk/notice/3711991/data.json?view=linked-data', '@rel': 'alternate', '@title': 'JSON-SIMPLE', '@type': 'application/json'}, {'@href': 'https://www.thegazette.co.uk/notice/3711991/data.rdfjson?view=linked-data', '@rel': 'alternate', '@title': 'JSON-RDF', '@type': 'application/rdf+json'}, {'@href': 'https://www.thegazette.co.uk/notice/3711991/data.rdf?view=linked-data', '@rel': 'alternate', '@title': 'RDF/XML', '@type': 'application/rdf+xml'}, {'@href': 'https://www.thegazette.co.uk/notice/3711991/data.xml?view=linked-data', '@rel': 'alternate', '@title': 'XML', '@type': 'application/xml'}, {'@href': 'https://www.thegazette.co.uk/notice/3711991/data.html?view=linked-data', '@rel': 'alternate', '@title': 'HTML', '@type': 'application/html'}]",tso,2021-01-12T10:33:14Z,2021-01-11T12:30:10,{'@term': 'Appointment of Liquidators'},<div><p>Name of Company: BEECH ASSOCIATES LIMITED Company Number: 11605302 Company Type: Registered Company Nature of the business: Dental practice activities Type of Liquidation: Creditors&apos;Voluntary Registe…</p></div>
3711640,published,2443,PRIMROSE COTTAGE KENNELS LIMITED,"[{'@href': 'https://www.thegazette.co.uk/id/notice/3711640', '@rel': 'self'}, {'@href': 'https://www.thegazette.co.uk/notice/3711640'}, {'@href': 'https://www.thegazette.co.uk/notice/3711640/data.ttl', '@rel': 'alternate', '@title': 'TURTLE', '@type': 'text/turtle'}, {'@href': 'https://www.thegazette.co.uk/notice/3711640/data.jsonld', '@rel': 'alternate', '@title': 'JSON-LD', '@type': 'application/json'}, {'@href': 'https://www.thegazette.co.uk/notice/3711640/data.rdf', '@rel': 'alternate', '@title': 'RDF/XML', '@type': 'application/rdf+xml'}, {'@href': 'https://www.thegazette.co.uk/notice/3711640/data.ttl?view=linked-data', '@rel': 'alternate', '@title': 'TURTLE', '@type': 'text/turtle'}, {'@href': 'https://www.thegazette.co.uk/notice/3711640/data.json?view=linked-data', '@rel': 'alternate', '@title': 'JSON-SIMPLE', '@type': 'application/json'}, {'@href': 'https://www.thegazette.co.uk/notice/3711640/data.rdfjson?view=linked-data', '@rel': 'alternate', '@title': 'JSON-RDF', '@type': 'application/rdf+json'}, {'@href': 'https://www.thegazette.co.uk/notice/3711640/data.rdf?view=linked-data', '@rel': 'alternate', '@title': 'RDF/XML', '@type': 'application/rdf+xml'}, {'@href': 'https://www.thegazette.co.uk/notice/3711640/data.xml?view=linked-data', '@rel': 'alternate', '@title': 'XML', '@type': 'application/xml'}, {'@href': 'https://www.thegazette.co.uk/notice/3711640/data.html?view=linked-data', '@rel': 'alternate', '@title': 'HTML', '@type': 'application/html'}]",tso,2021-01-12T10:33:26Z,2021-01-11T07:20:07,{'@term': 'Appointment of Liquidators'},<div><p>Name of Company: PRIMROSE COTTAGE KENNELS LIMITED Company Number: 06694077 Company Type: Registered Company Nature of the business: Kennels Type of Liquidation: Creditors&apos;Voluntary Registered office:…</p></div>
3711259,published,2443,UPC GROUP LIMITED,"[{'@href': 'https://www.thegazette.co.uk/id/notice/3711259', '@rel': 'self'}, {'@href': 'https://www.thegazette.co.uk/notice/3711259'}, {'@href': 'https://www.thegazette.co.uk/notice/3711259/data.ttl', '@rel': 'alternate', '@title': 'TURTLE', '@type': 'text/turtle'}, {'@href': 'https://www.thegazette.co.uk/notice/3711259/data.jsonld', '@rel': 'alternate', '@title': 'JSON-LD', '@type': 'application/json'}, {'@href': 'https://www.thegazette.co.uk/notice/3711259/data.rdf', '@rel': 'alternate', '@title': 'RDF/XML', '@type': 'application/rdf+xml'}, {'@href': 'https://www.thegazette.co.uk/notice/3711259/data.ttl?view=linked-data', '@rel': 'alternate', '@title': 'TURTLE', '@type': 'text/turtle'}, {'@href': 'https://www.thegazette.co.uk/notice/3711259/data.json?view=linked-data', '@rel': 'alternate', '@title': 'JSON-SIMPLE', '@type': 'application/json'}, {'@href': 'https://www.thegazette.co.uk/notice/3711259/data.rdfjson?view=linked-data', '@rel': 'alternate', '@title': 'JSON-RDF', '@type': 'application/rdf+json'}, {'@href': 'https://www.thegazette.co.uk/notice/3711259/data.rdf?view=linked-data', '@rel': 'alternate', '@title': 'RDF/XML', '@type': 'application/rdf+xml'}, {'@href': 'https://www.thegazette.co.uk/notice/3711259/data.xml?view=linked-data', '@rel': 'alternate', '@title': 'XML', '@type': 'application/xml'}, {'@href': 'https://www.thegazette.co.uk/notice/3711259/data.html?view=linked-data', '@rel': 'alternate', '@title': 'HTML', '@type': 'application/html'}]",tso,2021-01-12T10:33:03Z,2021-01-11T01:03:13,{'@term': 'Appointment of Liquidators'},"<div><p>Name of Company: UPC GROUP LIMITED Company Number: 09182251 Nature of Business: Holding Company Registered office: c/o Valentine & Co, Galley House, Moon Lane, Barnet, EN5 5YL Type of Liquidation: Cre…</p></div>"
3711257,published,2443,LAUNDRAPP LIMITED,"[{'@href': 'https://www.thegazette.co.uk/id/notice/3711257', '@rel': 'self'}, {'@href': 'https://www.thegazette.co.uk/notice/3711257'}, {'@href': 'https://www.thegazette.co.uk/notice/3711257/data.ttl', '@rel': 'alternate', '@title': 'TURTLE', '@type': 'text/turtle'}, {'@href': 'https://www.thegazette.co.uk/notice/3711257/data.jsonld', '@rel': 'alternate', '@title': 'JSON-LD', '@type': 'application/json'}, {'@href': 'https://www.thegazette.co.uk/notice/3711257/data.rdf', '@rel': 'alternate', '@title': 'RDF/XML', '@type': 'application/rdf+xml'}, {'@href': 'https://www.thegazette.co.uk/notice/3711257/data.ttl?view=linked-data', '@rel': 'alternate', '@title': 'TURTLE', '@type': 'text/turtle'}, {'@href': 'https://www.thegazette.co.uk/notice/3711257/data.json?view=linked-data', '@rel': 'alternate', '@title': 'JSON-SIMPLE', '@type': 'application/json'}, {'@href': 'https://www.thegazette.co.uk/notice/3711257/data.rdfjson?view=linked-data', '@rel': 'alternate', '@title': 'JSON-RDF', '@type': 'application/rdf+json'}, {'@href': 'https://www.thegazette.co.uk/notice/3711257/data.rdf?view=linked-data', '@rel': 'alternate', '@title': 'RDF/XML', '@type': 'application/rdf+xml'}, {'@href': 'https://www.thegazette.co.uk/notice/3711257/data.xml?view=linked-data', '@rel': 'alternate', '@title': 'XML', '@type': 'application/xml'}, {'@href': 'https://www.thegazette.co.uk/notice/3711257/data.html?view=linked-data', '@rel': 'alternate', '@title': 'HTML', '@type': 'application/html'}]",tso,2021-01-12T10:33:02Z,2021-01-11T01:03:11,{'@term': 'Appointment of Liquidators'},"<div><p>Name of Company: LAUNDRAPP LIMITED Company Number: 08971706 Nature of Business: Business and domestic software development Registered office: 2nd Floor, 110 Cannon Street, London, EC4N 6EU Type of Liq…</p></div>"
3711251,published,2443,WEELBAT LIMITED,"[{'@href': 'https://www.thegazette.co.uk/id/notice/3711251', '@rel': 'self'}, {'@href': 'https://www.thegazette.co.uk/notice/3711251'}, {'@href': 'https://www.thegazette.co.uk/notice/3711251/data.ttl', '@rel': 'alternate', '@title': 'TURTLE', '@type': 'text/turtle'}, {'@href': 'https://www.thegazette.co.uk/notice/3711251/data.jsonld', '@rel': 'alternate', '@title': 'JSON-LD', '@type': 'application/json'}, {'@href': 'https://www.thegazette.co.uk/notice/3711251/data.rdf', '@rel': 'alternate', '@title': 'RDF/XML', '@type': 'application/rdf+xml'}, {'@href': 'https://www.thegazette.co.uk/notice/3711251/data.ttl?view=linked-data', '@rel': 'alternate', '@title': 'TURTLE', '@type': 'text/turtle'}, {'@href': 'https://www.thegazette.co.uk/notice/3711251/data.json?view=linked-data', '@rel': 'alternate', '@title': 'JSON-SIMPLE', '@type': 'application/json'}, {'@href': 'https://www.thegazette.co.uk/notice/3711251/data.rdfjson?view=linked-data', '@rel': 'alternate', '@title': 'JSON-RDF', '@type': 'application/rdf+json'}, {'@href': 'https://www.thegazette.co.uk/notice/3711251/data.rdf?view=linked-data', '@rel': 'alternate', '@title': 'RDF/XML', '@type': 'application/rdf+xml'}, {'@href': 'https://www.thegazette.co.uk/notice/3711251/data.xml?view=linked-data', '@rel': 'alternate', '@title': 'XML', '@type': 'application/xml'}, {'@href': 'https://www.thegazette.co.uk/notice/3711251/data.html?view=linked-data', '@rel': 'alternate', '@title': 'HTML', '@type': 'application/html'}]",tso,2021-01-12T10:34:46Z,2021-01-11T01:03:05,{'@term': 'Appointment of Liquidators'},"<div><p>Name of Company: WEELBAT LIMITED Company Number: 10779454 Trading Name: You Can Hire Nature of Business: Renting and leasing of other machinery, equipment and tangible goods not elsewhere classified P…</p></div>"
